(001-009) Intestinal infectious diseases
001   Cholera
672.04            Postpartum condition or complication
673   Obstetrical pulmonary embolism
673.0       Obstetrical air embolism
673.00            Unspecified as to episode of care or not applicable
673.01            Delivered, with or without mention of antepartum condition
673.02            Delivered, with mention of postpartum complication
673.03            Antepartum condition or complication
673.04            Postpartum condition or complication
673.1       Amniotic fluid embolism
673.10            Unspecified as to episode of care or not applicable
673.11            Delivered, with or without mention of antepartum condition
673.12            Delivered, with mention of postpartum complication
673.13            Antepartum condition or complication
673.14            Postpartum condition or complication
673.2       Obstetrical blood-clot embolism
673.20            Unspecified as to episode of care or not applicable
673.21            Delivered, with or without mention of antepartum condition
673.22            Delivered, with mention of postpartum complication
673.23            Antepartum condition or complication
673.24            Postpartum condition or complication
673.3       Obstetrical pyaemic and septic embolism
673.30            Unspecified as to episode of care or not applicable
673.31            Delivered, with or without mention of antepartum condition
673.32            Delivered, with mention of postpartum complication
673.33            Antepartum condition or complication
673.34            Postpartum condition or complication
673.8       Other pulmonary embolism
673.80            Unspecified as to episode of care or not applicable
673.81            Delivered, with or without mention of antepartum condition
673.82            Delivered, with mention of postpartum complication
673.83            Antepartum condition or complication
673.84            Postpartum condition or complication
674   Other and unspecified complications of the puerperium, not elsewhere classified
674.0       Cerebrovascular disorders in the puerperium
674.00            Unspecified as to episode of care or not applicable
674.01            Delivered, with or without mention of antepartum condition
674.02            Delivered, with mention of postpartum complication
674.03            Antepartum condition or complication
674.04            Postpartum condition or complication
674.1       Disruption of Caesarean wound
674.10            Unspecified as to episode of care or not applicable
674.12            Delivered, with mention of postpartum complication
674.14            Postpartum condition or complication
674.2       Disruption of perineal wound
674.20            Unspecified as to episode of care or not applicable
674.22            Delivered, with mention of postpartum complication
674.24            Postpartum condition or complication
674.3       Other complications of obstetrical surgical wounds
674.30            Unspecified as to episode of care or not applicable
674.32            Delivered, with mention of postpartum complication
674.34            Postpartum condition or complication
674.4       Placental polyp
674.40            Unspecified as to episode of care or not applicable
674.42            Delivered, with mention of postpartum complication
674.44            Postpartum condition or complication
674.8       Other
674.80            Unspecified as to episode of care or not applicable
674.82            Delivered, with mention of postpartum complication
674.84            Postpartum condition or complication
674.9       Unspecified
674.90            Unspecified as to episode of care or not applicable
674.92            Delivered, with mention of postpartum complication
674.94            Postpartum condition or complication
675   Infections of the breast and nipple associated with childbirth
675.0       Infections of nipple
675.00            Unspecified as to episode of care or not applicable
675.01            Delivered, with or without mention of antepartum condition
675.02            Delivered, with mention of postpartum complication
675.03            Antepartum condition or complication
675.04            Postpartum condition or complication
675.1       Abscess of breast
675.10            Unspecified as to episode of care or not applicable
675.11            Delivered, with or without mention of antepartum condition
675.12            Delivered, with mention of postpartum complication
675.13            Antepartum condition or complication
675.14            Postpartum condition or complication
675.2       Nonpurulent mastitis
675.20            Unspecified as to episode of care or not applicable
675.21            Delivered, with or without mention of antepartum condition
675.22            Delivered, with mention of postpartum complication
675.23            Antepartum condition or complication
675.24            Postpartum condition or complication
675.8       Other specified infections of the breast and nipple
675.80            Unspecified as to episode of care or not applicable
675.81            Delivered, with or without mention of antepartum condition
675.82            Delivered, with mention of postpartum complication
675.83            Antepartum condition or complication
675.84            Postpartum condition or complication
675.9       Unspecified infection of the breast and nipple
675.90            Unspecified as to episode of care or not applicable
675.91            Delivered, with or without mention of antepartum condition
675.92            Delivered, with mention of postpartum complication
675.93            Antepartum condition or complication
675.94            Postpartum condition or complication
676   Other disorders of the breast associated with childbirth, and disorders of lactation
676.0       Retracted nipple
676.00            Unspecified as to episode of care or not applicable
676.01            Delivered, with or without mention of antepartum condition
676.02            Delivered, with mention of postpartum complication
676.03            Antepartum condition or complication
676.04            Postpartum condition or complication
676.1       Cracked nipple
676.10            Unspecified as to episode of care or not applicable
676.11            Delivered, with or without mention of antepartum condition
676.12            Delivered, with mention of postpartum complication
676.13            Antepartum condition or complication
676.14            Postpartum condition or complication
676.2       Engorgement of breasts
676.20            Unspecified as to episode of care or not applicable
676.21            Delivered, with or without mention of antepartum condition
676.22            Delivered, with mention of postpartum complication
676.23            Antepartum condition or complication
676.24            Postpartum condition or complication
676.3       Other and unspecified disorder of breast
676.30            Unspecified as to episode of care or not applicable
676.31            Delivered, with or without mention of antepartum condition
676.32            Delivered, with mention of postpartum complication
676.33            Antepartum condition or complication
676.34            Postpartum condition or complication
676.4       Failure of lactation
676.40            Unspecified as to episode of care or not applicable
676.41            Delivered, with or without mention of antepartum condition
676.42            Delivered, with mention of postpartum complication
676.43            Antepartum condition or complication
676.44            Postpartum condition or complication
676.5       Suppressed lactation
676.50            Unspecified as to episode of care or not applicable
676.51            Delivered, with or without mention of antepartum condition
676.52            Delivered, with mention of postpartum complication
676.53            Antepartum condition or complication
676.54            Postpartum condition or complication
676.6       Galactorrhoea
676.60            Unspecified as to episode of care or not applicable
676.61            Delivered, with or without mention of antepartum condition
676.62            Delivered, with mention of postpartum complication
676.63            Antepartum condition or complication
676.64            Postpartum condition or complication
676.8       Other disorders of lactation
676.80            Unspecified as to episode of care or not applicable
676.81            Delivered, with or without mention of antepartum condition
676.82            Delivered, with mention of postpartum complication
676.83            Antepartum condition or complication
676.84            Postpartum condition or complication
676.9       Unspecified disorder of lactation
676.90            Unspecified as to episode of care or not applicable
676.91            Delivered, with or without mention of antepartum condition
676.92            Delivered, with mention of postpartum complication
676.93            Antepartum condition or complication
676.94            Postpartum condition or complication
677   Late effect of complication of pregnancy, childbirth and the puerperium
(680-686) Infections of skin and subcutaneous tissue
680   Carbuncle and furuncle
680.0       Face
680.1       Neck
680.2       Trunk
680.3       Upper arm and forearm
680.4       Hand
680.5       Buttock
680.6       Leg, except foot
680.7       Foot
680.8       Other specified sites
680.9       Unspecified site
681   Cellulitis and abscess of finger and toe
681.0       Finger
681.00            Cellulitis and abscess, unspecified
681.01            Felon
681.02            Onychia and paronychia of finger
681.1       Toe
681.10            Cellulitis and abscess, unspecified
681.11            Onychia and paronychia of toe
681.9       Cellulitis and abscess of unspecified digit
682   Other cellulitis and abscess
682.0       Face
682.1       Neck
682.2       Trunk
682.3       Upper arm and forearm
682.4       Hand, except fingers and thumb
682.5       Buttock
682.6       Leg, except foot
682.7       Foot, except toes
682.8       Other specified sites
682.9       Unspecified site
683   Acute lymphadenitis
684   Impetigo
685   Pilonidal cyst
685.0       With abscess
685.1       Without mention of abscess
686   Other local infections of skin and subcutaneous tissue
686.0       Pyoderma
686.1       Pyogenic granuloma
686.8       Other specified local infections of skin and subcutaneous tissue
686.9       Unspecified local infection of skin and subcutaneous tissue
(690-698) Other inflammatory conditions of skin and subcutaneous tissue
690   Erythematosquamous dermatosis
691   Atopic dermatitis and related conditions
691.0       Diaper or napkin rash
691.8       Other atopic dermatitis and related conditions
692   Contact dermatitis and other eczema
692.0       Due to detergents
692.1       Due to oils and greases
692.2       Due to solvents
692.3       Due to drugs and medicines in contact with skin
692.4       Due to other chemical products
692.5       Due to food in contact with skin
692.6       Due to plants [except food]
692.7       Due to solar radiation
692.70            Unspecified dermatitis due to sun
692.71            Sunburn
692.72            Acute dermatitis due to solar radiation
692.73            Actinic reticuloid and actinic granuloma
692.74            Other chronic dermatitis due to solar radiation
692.79            Other dermatitis due to solar radiation
692.8       Due to other specified agents
692.81            Dermatitis due to cosmetics
692.82            Dermatitis due to other radiation
692.83            Dermatitis due to metals
692.89            Other
692.9       Unspecified cause
693   Dermatitis due to substances taken internally
693.0       Due to drugs and medicines
693.1       Due to food
693.8       Due to other specified substances taken internally
693.9       Due to unspecified substance taken internally
694   Bullous dermatoses
694.0       Dermatitis herpetiformis
694.1       Subcorneal pustular dermatosis
694.2       Juvenile dermatitis herpetiformis
694.3       Impetigo herpetiformis
694.4       Pemphigus
694.5       Pemphigoid
694.6       Benign mucous membrane pemphigoid
694.60            Without mention of ocular involvement
694.61            With ocular involvement
694.8       Other specified bullous dermatoses
694.9       Unspecified bullous dermatoses
695   Erythematous conditions
695.0       Toxic erythema
695.1       Erythema multiforme
695.2       Erythema nodosum
695.3       Rosacea
695.4       Lupus erythematosus
695.8       Other specified erythematous conditions
695.81            Ritter's disease
695.89            Other
695.9       Unspecified erythematous condition
696   Psoriasis and similar disorders
696.0       Psoriatic arthropathy
696.1       Other psoriasis
696.2       Parapsoriasis
696.3       Pityriasis rosea
696.4       Pityriasis rubra pilaris
696.5       Other and unspecified pityriasis
696.8       Other
697   Lichen
697.0       Lichen planus
697.1       Lichen nitidus
697.8       Other lichen, not elsewhere classified
697.9       Lichen, unspecified
698   Pruritus and related conditions
698.0       Pruritus ani
698.1       Pruritus of genital organs
698.2       Prurigo
698.3       Lichenification and lichen simplex chronicus
698.4       Dermatitis factitia [artifacta]
698.8       Other specified pruritic conditions
698.9       Unspecified pruritic disorder
(700-709) Other diseases of skin and subcutaneous tissue
700   Corns and callosities
701   Other hypertrophic and atrophic conditions of skin
701.0       Circumscribed scleroderma
701.1       Keratoderma, acquired
701.2       Acquired acanthosis nigricans
701.3       Striae atrophicae
701.4       Keloid scar
701.5       Other abnormal granulation tissue
701.8       Other specified hypertrophic and atrophic conditions of skin
701.9       Unspecified hypertrophic and atrophic conditions of skin
702   Other dermatoses
702.0       Actinic keratosis
702.1       Seborrhoeic keratosis
702.11            Inflamed seborrhoeic keratosis
702.19            Other seborrhoeic keratosis
702.8       Other specified dermatoses
703   Diseases of nail
703.0       Ingrowing nail
703.8       Other specified diseases of nail
703.9       Unspecified disease of nail
704   Diseases of hair and hair follicles
704.0       Alopecia
704.00            Alopecia, unspecified
704.01            Alopecia areata
704.02            Telogen effluvium
704.09            Other
704.1       Hirsutism
704.2       Abnormalities of the hair
704.3       Variations in hair colour
704.8       Other specified diseases of hair and hair follicles
704.9       Unspecified disease of hair and hair follicles
705   Disorders of sweat glands
705.0       Anhidrosis
705.1       Prickly heat
705.8       Other specified disorders of sweat glands
705.81            Dyshidrosis
705.82            Fox-Fordyce disease
705.83            Hidradenitis
705.89            Other
705.9       Unspecified disorder of sweat glands
706   Diseases of sebaceous glands
706.0       Acne varioliformis
706.1       Other acne
706.2       Sebaceous cyst
706.3       Seborrhoea
706.8       Other specified diseases of sebaceous glands
706.9       Unspecified disease of sebaceous glands
707   Chronic ulcer of skin
707.0       Decubitus ulcer
707.1       Ulcer of lower limbs, except decubitus
707.8       Chronic ulcer of other specified sites
707.9       Chronic ulcer of unspecified site
708   Urticaria
708.0       Allergic urticaria
708.1       Idiopathic urticaria
708.2       Urticaria due to cold and heat
708.3       Dermatographic urticaria
708.4       Vibratory urticaria
708.5       Cholinergic urticaria
708.8       Other specified urticaria
708.9       Urticaria, unspecified
709   Other disorders of skin and subcutaneous tissue
709.0       Dyschromia
709.00            Dyschromia, unspecified
709.01            Vitiligo
709.09            Other
709.1       Vascular disorders of skin
709.2       Scar conditions and fibrosis of skin
709.3       Degenerative skin disorders
709.4       Foreign body granuloma of skin and subcutaneous tissue
709.8       Other specified disorders of skin
709.9       Unspecified disorder of skin and subcutaneous tissue
(710-719) Arthropathies and related disorders
710   Diffuse diseases of connective tissue
710.0       Systemic lupus erythematosus
710.1       Systemic sclerosis
710.2       Sicca syndrome
710.3       Dermatomyositis
710.4       Polymyositis
710.5       Eosinophilia myalgia syndrome
710.8       Other specified diffuse diseases of connective tissue
710.9       Unspecified diffuse connective tissue disease
711   Arthropathy associated with infections
711.0       Pyogenic arthritis
711.00            site unspecified
711.01            shoulder region
711.02            upper arm
711.03            forearm
711.04            hand
711.05            pelvic region and thigh
711.06            lower leg
711.07            ankle and foot
711.08            other specified sites
711.09            multiple sites
711.1       Arthropathy associated with Reiter's disease and nonspecific urethritis
711.10            site unspecified
711.11            shoulder region
711.12            upper arm
711.13            forearm
711.14            hand
711.15            pelvic region and thigh
711.16            lower leg
711.17            ankle and foot
711.18            other specified sites
711.19            multiple sites
711.2       Arthropathy in Behçet's syndrome
711.20            site unspecified
711.21            shoulder region
711.22            upper arm
711.23            forearm
711.24            hand
711.25            pelvic region and thigh
711.26            lower leg
711.27            ankle and foot
711.28            other specified sites
711.29            multiple sites
711.3       Postdysenteric arthropathy
711.30            site unspecified
711.31            shoulder region
711.32            upper arm
711.33            forearm
711.34            hand
711.35            pelvic region and thigh
711.36            lower leg
711.37            ankle and foot
711.38            other specified sites
711.39            multiple sites
711.4       Arthropathy associated with other bacterial diseases
711.40            site unspecified
711.41            shoulder region
711.42            upper arm
711.43            forearm
711.44            hand
711.45            pelvic region and thigh
711.46            lower leg
711.47            ankle and foot
711.48            other specified sites
711.49            multiple sites
711.5       Arthropathy associated with other viral diseases
711.50            site unspecified
711.51            shoulder region
711.52            upper arm
711.53            forearm
711.54            hand
711.55            pelvic region and thigh
711.56            lower leg
711.57            ankle and foot
711.58            other specified sites
711.59            multiple sites
711.6       Arthropathy associated with mycoses
711.60            site unspecified
711.61            shoulder region
711.62            upper arm
711.63            forearm
711.64            hand
711.65            pelvic region and thigh
711.66            lower leg
711.67            ankle and foot
711.68            other specified sites
711.69            multiple sites
711.7       Arthropathy associated with helminthiasis
711.70            site unspecified
711.71            shoulder region
711.72            upper arm
711.73            forearm
711.74            hand
711.75            pelvic region and thigh
711.76            lower leg
711.77            ankle and foot
711.78            other specified sites
711.79            multiple sites
711.8       Arthropathy associated with other infectious and parasitic diseases
711.80            site unspecified
711.81            shoulder region
711.82            upper arm
711.83            forearm
711.84            hand
711.85            pelvic region and thigh
711.86            lower leg
711.87            ankle and foot
711.88            other specified sites
711.89            multiple sites
711.9       Unspecified infective arthritis
711.90            site unspecified
711.91            shoulder region
711.92            upper arm
711.93            forearm
711.94            hand
711.95            pelvic region and thigh
711.96            lower leg
711.97            ankle and foot
711.98            other specified sites
711.99            multiple sites
712   Crystal arthropathies
712.0       Gouty arthritis
712.00            site unspecified
712.01            shoulder region
712.02            upper arm
712.03            forearm
712.04            hand
712.05            pelvic region and thigh
712.06            lower leg
712.07            ankle and foot
712.08            other specified sites
712.09            multiple sites
712.1       Chondrocalcinosis due to dicalcium phosphate crystals
712.10            site unspecified
712.11            shoulder region
712.12            upper arm
712.13            forearm
712.14            hand
712.15            pelvic region and thigh
712.16            lower leg
712.17            ankle and foot
712.18            other specified sites
712.19            multiple sites
712.2       Chondrocalcinosis due to pyrophosphate crystals
712.20            site unspecified
712.21            shoulder region
712.22            upper arm
712.23            forearm
712.24            hand
712.25            pelvic region and thigh
712.26            lower leg
712.27            ankle and foot
712.28            other specified sites
712.29            multiple sites
712.3       Chondrocalcinosis, unspecified
712.30            site unspecified
712.31            shoulder region
712.32            upper arm
712.33            forearm
712.34            hand
712.35            pelvic region and thigh
712.36            lower leg
712.37            ankle and foot
712.38            other specified sites
712.39            multiple sites
712.8       Other specified crystal arthropathies
712.80            site unspecified
712.81            shoulder region
712.82            upper arm
712.83            forearm
712.84            hand
712.85            pelvic region and thigh
712.86            lower leg
712.87            ankle and foot
712.88            other specified sites
712.89            multiple sites
712.9       Unspecified crystal arthropathy
712.90            site unspecified
712.91            shoulder region
712.92            upper arm
712.93            forearm
712.94            hand
712.95            pelvic region and thigh
712.96            lower leg
712.97            ankle and foot
712.98            other specified sites
712.99            multiple sites
713   Arthropathy associated with other disorders classified elsewhere
713.0       Arthropathy associated withother endocrine and metabolic disorders
713.1       Arthropathy associated with gastro-intestinal conditions other than infections
713.2       Arthropathy associated with haematological disorders
713.3       Arthropathy associated withdermatological disorders
713.4       Arthropathy associated with respiratory disorders
713.5       Arthropathy associated with neurological disorders
713.6       Arthropathy associated with hypersensitivity reaction
713.7       Other general diseases with articular involvement
713.8       Arthropathy associated with other conditions classifiable elsewhere
714   Rheumatoid arthritis and other inflammatory polyarthropathies
714.0       Rheumatoid arthritis
714.1       Felty's syndrome
714.2       Other rheumatoid arthritis with visceral or systemic involvement
714.3       Juvenile chronic polyarthritis
714.30            Polyarticular juvenile rheumatoid arthritis, chronic or unspecified
714.31            Polyarticular juvenile rheumatoid arthritis, acute
714.32            Pauciarticular juvenile rheumatoid arthritis
714.33            Monoarticular juvenile rheumatoid arthritis
714.4       Chronic postrheumatic arthropathy
714.8       Other specified inflammatory polyarthropathies
714.81            Rheumatoid lung
714.89            Other
714.9       Unspecified inflammatory polyarthropathy
715   Osteo-arthrosis and allied disorders
715.0       Osteo-arthrosis, generalised
715.00            site unspecified
715.04            hand
715.09            multiple sites
715.1       Osteo-arthrosis, localised, primary
715.10            site unspecified
715.11            shoulder region
715.12            upper arm
715.13            forearm
715.14            hand
715.15            pelvic region and thigh
715.16            lower leg
715.17            ankle and foot
715.18            other specified sites
715.2       Osteo-arthrosis, localised, secondary
715.20            site unspecified
715.21            shoulder region
715.22            upper arm
715.23            forearm
715.24            hand
715.25            pelvic region and thigh
715.26            lower leg
715.27            ankle and foot
715.28            other specified sites
715.3       Osteo-arthrosis, localised, not specified whether primary or secondary
715.30            site unspecified
715.31            shoulder region
715.32            upper arm
715.33            forearm
715.34            hand
715.35            pelvic region and thigh
715.36            lower leg
715.37            ankle and foot
715.38            other specified sites
715.8       Osteo-arthrosis involving, or with mention of more than one site, but not specified as generalised
715.80            site unspecified
715.81            shoulder region
715.82            upper arm
715.83            forearm
715.84            hand
715.85            pelvic region and thigh
715.86            lower leg
715.87            ankle and foot
715.88            other specified sites
715.89            multiple sites
715.9       Osteo-arthrosis, unspecified whether generalised or localised
715.90            site unspecified
715.91            shoulder region
715.92            upper arm
715.93            forearm
715.94            hand
715.95            pelvic region and thigh
715.96            lower leg
715.97            ankle and foot
715.98            other specified sites
716   Other and unspecified arthropathies
716.0       Kaschin-Beck disease
716.00            site unspecified
716.01            shoulder region
716.02            upper arm
716.03            forearm
716.04            hand
716.05            pelvic region and thigh
716.06            lower leg
716.07            ankle and foot
716.08            other specified sites
716.09            multiple sites
716.1       Traumatic arthropathy
716.10            site unspecified
716.11            shoulder region
716.12            upper arm
716.13            forearm
716.14            hand
716.15            pelvic region and thigh
716.16            lower leg
716.17            ankle and foot
716.18            other specified sites
716.19            multiple sites
716.2       Allergic arthritis
716.20            site unspecified
716.21            shoulder region
716.22            upper arm
716.23            forearm
716.24            hand
716.25            pelvic region and thigh
716.26            lower leg
716.27            ankle and foot
716.28            other specified sites
716.29            multiple sites
716.3       Climacteric arthritis
716.30            site unspecified
716.31            shoulder region
716.32            upper arm
716.33            forearm
716.34            hand
716.35            pelvic region and thigh
716.36            lower leg
716.37            ankle and foot
716.38            other specified sites
716.39            multiple sites
716.4       Transient arthropathy
716.40            site unspecified
716.41            shoulder region
716.42            upper arm
716.43            forearm
716.44            hand
716.45            pelvic region and thigh
716.46            lower leg
716.47            ankle and foot
716.48            other specified sites
716.49            multiple sites
716.5       Unspecified polyarthropathy or polyarthritis
716.50            site unspecified
716.51            shoulder region
716.52            upper arm
716.53            forearm
716.54            hand
716.55            pelvic region and thigh
716.56            lower leg
716.57            ankle and foot
716.58            other specified sites
716.59            multiple sites
716.6       Unspecified monoarthritis
716.60            site unspecified
716.61            shoulder region
716.62            upper arm
716.63            forearm
716.64            hand
716.65            pelvic region and thigh
716.66            lower leg
716.67            ankle and foot
716.68            other specified sites
716.8       Other specified arthropathy
716.80            site unspecified
716.81            shoulder region
716.82            upper arm
716.83            forearm
716.84            hand
716.85            pelvic region and thigh
716.86            lower leg
716.87            ankle and foot
716.88            other specified sites
716.89            multiple sites
716.9       Arthropathy, unspecified
716.90            site unspecified
716.91            shoulder region
716.92            upper arm
716.93            forearm
716.94            hand
716.95            pelvic region and thigh
716.96            lower leg
716.97            ankle and foot
716.98            other specified sites
716.99            multiple sites
717   Internal derangement of knee
717.0       Old bucket handle tear of medial meniscus
717.1       Derangement of anterior horn of medial meniscus
717.2       Derangement of posterior horn of medial meniscus
717.3       Other and unspecified derangement of medial meniscus
717.4       Derangement of lateral meniscus
717.40            Derangement of lateral meniscus, unspecified
717.41            Bucket handle tear of lateral meniscus
717.42            Derangement of anterior horn of lateral meniscus
717.43            Derangement of posterior horn of lateral meniscus
717.49            Other
717.5       Derangement of meniscus, not elsewhere classified
717.6       Loose body in knee
717.7       Chondromalacia of patella
717.8       Other internal derangement of knee
717.81            Old disruption of lateral collateral ligament
717.82            Old disruption of medial collateral ligament
717.83            Old disruption of anterior cruciate ligament
717.84            Old disruption of posterior cruciate ligament
717.85            Old disruption of other ligaments of knee
717.89            Other
717.9       Unspecified internal derangement of knee
718   Other derangement of joint
718.0       Articular cartilage disorder
718.00            Site unspecified
718.01            Shoulder region
718.02            Upper arm
718.03            Forearm
718.04            Hand
718.05            Pelvic region and thigh
718.07            Ankle and foot
718.08            Other specified sites
718.09            Multiple sites
718.1       Loose body in joint
718.10            Site unspecified
718.11            Shoulder region
718.12            Upper arm
718.13            Forearm
718.14            Hand
718.15            Pelvic region and thigh
718.17            Ankle and foot
718.18            Other specified sites
718.19            Multiple sites
718.2       Pathological dislocation
718.20            Site unspecified
718.21            Shoulder region
718.22            Upper arm
718.23            Forearm
718.24            Hand
718.25            Pelvic region and thigh
718.26            Lower leg
718.27            Ankle and foot
718.28            Other specified sites
718.29            Multiple sites
718.3       Recurrent dislocation of joint
718.30            Site unspecified
718.31            Shoulder region
718.32            Upper arm
718.33            Forearm
718.34            Hand
718.35            Pelvic region and thigh
718.36            Lower leg
718.37            Ankle and foot
718.38            Other specified sites
718.39            Multiple sites
718.4       Contracture of joint
718.40            Site unspecified
718.41            Shoulder region
718.42            Upper arm
718.43            Forearm
718.44            Hand
718.45            Pelvic region and thigh
718.46            Lower leg
718.47            Ankle and foot
718.48            Other specified sites
718.49            Multiple sites
718.5       Ankylosis of joint
718.50            Site unspecified
718.51            Shoulder region
718.52            Upper arm
718.53            Forearm
718.54            Hand
718.55            Pelvic region and thigh
718.56            Lower leg
718.57            Ankle and foot
718.58            Other specified sites
718.59            Multiple sites
718.6       Unspecified intrapelvic protrusion of acetabulum
718.60            Site unspecified
718.65            Pelvic region and thigh
718.8       Other joint derangement, not elsewhere classified
718.80            Site unspecified
718.81            Shoulder region
718.82            Upper arm
718.83            Forearm
718.84            Hand
718.85            Pelvic region and thigh
718.86            Lower leg
718.87            Ankle and foot
718.88            Other specified sites
718.89            Multiple sites
718.9       Unspecified derangement of joint
718.90            Site unspecified
718.91            Shoulder region
718.92            Upper arm
718.93            Forearm
718.94            Hand
718.95            Pelvic region and thigh
718.97            Ankle and foot
718.98            Other specified sites
718.99            Multiple sites
719   Other and unspecified disorder of joint
719.0       Effusion of joint
719.00            Site unspecified
719.01            Shoulder region
719.02            Upper arm
719.03            Forearm
719.04            Hand
719.05            Pelvic region and thigh
719.06            Lower leg
719.07            Ankle and foot
719.08            Other specified sites
719.09            Multiple sites
719.1       Haemarthrosis
719.10            Site unspecified
719.11            Shoulder region
719.12            Upper arm
719.13            Forearm
719.14            Hand
719.15            Pelvic region and thigh
719.16            Lower leg
719.17            Ankle and foot
719.18            Other specified sites
719.19            Multiple sites
719.2       Villonodular synovitis
719.20            Site unspecified
719.21            Shoulder region
719.22            Upper arm
719.23            Forearm
719.24            Hand
719.25            Pelvic region and thigh
719.26            Lower leg
719.27            Ankle and foot
719.28            Other specified sites
719.29            Multiple sites
719.3       Palindromic rheumatism
719.30            Site unspecified
719.31            Shoulder region
719.32            Upper arm
719.33            Forearm
719.34            Hand
719.35            Pelvic region and thigh
719.36            Lower leg
719.37            Ankle and foot
719.38            Other specified sites
719.39            Multiple sites
719.4       Pain in joint
719.40            Site unspecified
719.41            Shoulder region
719.42            Upper arm
719.43            Forearm
719.44            Hand
719.45            Pelvic region and thigh
719.46            Lower leg
719.47            Ankle and foot
719.48            Other specified sites
719.49            Multiple sites
719.5       Stiffness of joint, not elsewhere classified
719.50            Site unspecified
719.51            Shoulder region
719.52            Upper arm
719.53            Forearm
719.54            Hand
719.55            Pelvic region and thigh
719.56            Lower leg
719.57            Ankle and foot
719.58            Other specified sites
719.59            Multiple sites
719.6       Other symptoms referable to joint
719.60            Site unspecified
719.61            Shoulder region
719.62            Upper arm
719.63            Forearm
719.64            Hand
719.65            Pelvic region and thigh
719.66            Lower leg
719.67            Ankle and foot
719.68            Other specified sites
719.69            Multiple sites
719.7       Difficulty in walking
719.70            Site unspecified
719.75            Pelvic region and thigh
719.76            Lower leg
719.77            Ankle and foot
719.78            Other specified sites
719.79            Multiple sites
719.8       Other specified disorder of joint
719.80            Site unspecified
719.81            Shoulder region
719.82            Upper arm
719.83            Forearm
719.84            Hand
719.85            Pelvic region and thigh
719.86            Lower leg
719.87            Ankle and foot
719.88            Other specified sites
719.89            Multiple sites
719.9       Unspecified disorder of joint
719.90            Site unspecified
719.91            Shoulder region
719.92            Upper arm
719.93            Forearm
719.94            Hand
719.95            Pelvic region and thigh
719.96            Lower leg
719.97            Ankle and foot
719.98            Other specified sites
719.99            Multiple sites
(720-724) Dorsopathies
720   Ankylosing spondylitis and other inflammatory spondylopathies
720.0       Ankylosing spondylitis
720.1       Spinal enthesopathy
720.2       Sacro-iliitis, not elsewhere classified
720.8       Other inflammatory spondylopathies
720.81            Inflammatory spondylopathies in diseases classified elsewhere
720.89            Other
720.9       Unspecified inflammatory spondylopathy
721   Spondylosis and allied disorders
721.0       Cervical spondylosis without myelopathy
721.1       Cervical spondylosis with myelopathy
721.2       Thoracic spondylosis without myelopathy
721.3       Lumbosacral spondylosis without myelopathy
721.4       Thoracic or lumbar spondylosis with myelopathy
721.41            Thoracic region
721.42            Lumbar region
721.5       Kissing spine
721.6       Ankylosing vertebral hyperostosis
721.7       Traumatic spondylopathy
721.8       Other allied disorders of spine
721.9       Spondylosis of unspecified site
721.90            Without mention of myelopathy
721.91            With myelopathy
722   Intervertebral disk disorders
722.0       Displacement of cervical intervertebral disk without myelopathy
722.1       Displacement of thoracic or lumbar intervertebral disk without myelopathy
722.10            Lumbar intervertebral disk without myelopathy
722.11            Thoracic intervertebral disk without myelopathy
722.2       Displacement of intervertebral disk, site unspecified, without myelopathy
722.3       Schmorl's nodes
722.30            Unspecified region
722.31            Thoracic region
722.32            Lumbar region
722.39            Other
722.4       Degeneration of cervical intervertebral disk
722.5       Degeneration of thoracic or lumbar intervertebral disk
722.51            Thoracic or thoracolumbar intervertebral disk
722.52            Lumbar or lumbosacral intervertebral disk
722.6       Degeneration of intervertebral disk, site unspecified
722.7       Intervertebral disk disorder with myelopathy
722.70            Unspecified region
722.71            Cervical region
722.72            Thoracic region
722.73            Lumbar region
722.8       Postlaminectomy syndrome
722.80            Unspecified region
722.81            Cervical region
722.82            Thoracic region
722.83            Lumbar region
722.9       Other and unspecified disk disorder
722.90            Unspecified region
722.91            Cervical region
722.92            Thoracic region
722.93            Lumbar region
723   Other disorders of cervical region
723.0       Spinal stenosis of cervical region
723.1       Cervicalgia
723.2       Cervicocranial syndrome
723.3       Cervicobrachial syndrome (diffuse)
723.4       Brachia neuritis or radiculitis NOS
723.5       Torticollis, unspecified
723.6       Panniculitis specified as affecting neck
723.7       Ossification of posterior longitudinal ligament in cervical region
723.8       Other syndromes affecting cervical region
723.9       Unspecified musculoskeletal disorders and symptoms referable to neck
724   Other and unspecified disorders of back
724.0       Spinal stenosis, other than cervical
724.00            Spinal stenosis, unspecified region
724.01            Thoracic region
724.02            Lumbar region
724.09            Other
724.1       Pain in thoracic spine
724.2       Lumbago
724.3       Sciatia
724.4       Thoracic or lumbosacral neuritis or radiculitis, unspecified
724.5       Backache, unspecified
724.6       Disorders of sacrum
724.7       Disorders of coccyx
724.70            Unspecified disorder of coccyx
724.71            Hypermobility of coccyx
724.79            Other
724.8       Other symptoms referable to back
724.9       Other unspecified back disorders
(725-729) Rheumatism, excluding the back
725   Polymyalgia rheumatica
726   Peripheral enthesopathies and allied syndromes
726.0       Adhesive capsulitis of shoulder
726.1       Rotator cuff syndrome of shoulder and allied disorders
726.10            Disorders of bursae and tendons in shoulder region, unspecified
